DS Shroom Ridge,1:56.690,150cc,Shrooms
GBA Sky Garden,1:31.264,150cc,Shrooms
GBA Sky Garden,1:31.383,150cc,Shrooms
GBA Sky Garden,1:32.858,150cc,Shrooms
GBA Sky Garden,1:33.061,150cc,Shrooms
GBA Sky Garden,1:33.490,150cc,Shrooms
GBA Sky Garden,1:34.681,150cc,Shrooms
GBA Sky Garden,1:35.875,150cc,Shrooms
Ninja Hideaway,2:01.908,150cc,Shrooms
Ninja Hideaway,2:04.966,150cc,Shrooms
Ninja Hideaway,2:05.303,150cc,Shrooms
Ninja Hideaway,2:07.352,150cc,Shrooms
Ninja Hideaway,2:08.119,150cc,Shrooms
Ninja Hideaway,2:08.271,150cc,Shrooms
Ninja Hideaway,2:09.061,150cc,Shrooms
Ninja Hideaway,2:09.886,150cc,Shrooms
Ninja Hideaway,2:10.238,150cc,Shrooms
Ninja Hideaway,2:13.093,150cc,Shrooms
Tour New York Minute,1:29.290,150cc,Shrooms
Tour New York Minute,1:29.991,150cc,Shrooms
Tour New York Minute,1:30.436,150cc,Shrooms
Tour New York Minute,1:31.726,150cc,Shrooms
Tour New York Minute,1:31.884,150cc,Shrooms
Tour New York Minute,1:36.684,150cc,Shrooms
Tour New York Minute,1:37.125,150cc,Shrooms
Tour New York Minute,1:37.291,150cc,Shrooms
Tour New York Minute,1:38.135,150cc,Shrooms
Tour New York Minute,1:38.743,150cc,Shrooms
Tour New York Minute,1:38.843,150cc,Shrooms
Tour New York Minute,1:39.271,150cc,Shrooms
Tour New York Minute,1:39.593,150cc,Shrooms
Tour New York Minute,1:41.496,150cc,Shrooms
SNES Mario Circuit 3,1:41.569,150cc,Shrooms
SNES Mario Circuit 3,1:41.669,150cc,Shrooms
SNES Mario Circuit 3,1:41.769,150cc,Shrooms
SNES Mario Circuit 3,1:41.869,150cc,Shrooms
SNES Mario Circuit 3,1:42.916,150cc,Shrooms
N64 Kalimari Desert,1:36.803,150cc,Shrooms
N64 Kalimari Desert,1:36.997,150cc,Shrooms
N64 Kalimari Desert,1:37.368,150cc,Shrooms
N64 Kalimari Desert,1:38.957,150cc,Shrooms
N64 Kalimari Desert,1:40.384,150cc,Shrooms
N64 Kalimari Desert,1:40.941,150cc,Shrooms
N64 Kalimari Desert,1:41.215,150cc,Shrooms
N64 Kalimari Desert,1:41.722,150cc,Shrooms
N64 Kalimari Desert,1:44.036,150cc,Shrooms
DS Waluigi Pinball,2:25.328,150cc,Shrooms
DS Waluigi Pinball,2:25.428,150cc,Shrooms
DS Waluigi Pinball,2:25.759,150cc,Shrooms
DS Waluigi Pinball,2:27.907,150cc,Shrooms
DS Waluigi Pinball,2:29.543,150cc,Shrooms
DS Waluigi Pinball,2:30.258,150cc,Shrooms
DS Waluigi Pinball,2:31.002,150cc,Shrooms
DS Waluigi Pinball,2:31.496,150cc,Shrooms
DS Waluigi Pinball,2:31.596,150cc,Shrooms
DS Waluigi Pinball,2:33.863,150cc,Shrooms
Tour Sydney Sprint,2:04.199,150cc,Shrooms
Tour Sydney Sprint,2:04.943,150cc,Shrooms
Tour Sydney Sprint,2:05.317,150cc,Shrooms
Tour Sydney Sprint,2:06.235,150cc,Shrooms
Tour Sydney Sprint,2:06.774,150cc,Shrooms
Tour Sydney Sprint,2:09.443,150cc,Shrooms
Tour Sydney Sprint,2:09.789,150cc,Shrooms
Tour Sydney Sprint,2:11.134,150cc,Shrooms
Tour Sydney Sprint,2:12.690,150cc,Shrooms
Tour Sydney Sprint,2:13.300,150cc,Shrooms
Tour Sydney Sprint,2:13.874,150cc,Shrooms
Tour Sydney Sprint,2:14.876,150cc,Shrooms
Tour Sydney Sprint,2:16.159,150cc,Shrooms
GBA Snow Land,1:32.611,150cc,Shrooms
GBA Snow Land,1:33.803,150cc,Shrooms
GBA Snow Land,1:36.258,150cc,Shrooms
GBA Snow Land,1:37.940,150cc,Shrooms
GBA Snow Land,1:38.040,150cc,Shrooms
GBA Snow Land,1:39.054,150cc,Shrooms
GBA Snow Land,1:39.279,150cc,Shrooms
GBA Snow Land,1:40.510,150cc,Shrooms
GBA Snow Land,1:40.693,150cc,Shrooms
GBA Snow Land,1:41.548,150cc,Shrooms
GBA Snow Land,1:42.087,150cc,Shrooms
GBA Snow Land,1:42.742,150cc,Shrooms
GBA Snow Land,1:43.012,150cc,Shrooms
Wii Mushroom Gorge,1:33.608,150cc,Shrooms
Wii Mushroom Gorge,1:35.245,150cc,Shrooms
Wii Mushroom Gorge,1:35.595,150cc,Shrooms
Wii Mushroom Gorge,1:37.181,150cc,Shrooms
Wii Mushroom Gorge,1:37.337,150cc,Shrooms
Sky-High Sundae,2:02.454,150cc,Shrooms
Sky-High Sundae,2:02.815,150cc,Shrooms
Sky-High Sundae,2:04.318,150cc,Shrooms
Sky-High Sundae,2:04.449,150cc,Shrooms
Sky-High Sundae,2:04.556,150cc,Shrooms
Sky-High Sundae,2:05.518,150cc,Shrooms
Sky-High Sundae,2:05.757,150cc,Shrooms
Sky-High Sundae,2:05.857,150cc,Shrooms
Sky-High Sundae,2:06.098,150cc,Shrooms
Sky-High Sundae,2:08.026,150cc,Shrooms
Sky-High Sundae,2:08.407,150cc,Shrooms
Sky-High Sundae,2:09.320,150cc,Shrooms
Tour London Loop,2:13.317,150cc,Shrooms
Tour London Loop,2:13.445,150cc,Shrooms
Tour London Loop,2:14.018,150cc,Shrooms
Tour London Loop,2:14.643,150cc,Shrooms
Tour London Loop,2:14.921,150cc,Shrooms
Tour London Loop,2:17.920,150cc,Shrooms
Tour London Loop,2:22.708,150cc,Shrooms
Tour London Loop,2:23.356,150cc,Shrooms
GBA Boo Lake,1:30.660,150cc,Shrooms
GBA Boo Lake,1:32.877,150cc,Shrooms
GBA Boo Lake,1:33.615,150cc,Shrooms
GBA Boo Lake,1:34.780,150cc,Shrooms
GBA Boo Lake,1:34.920,150cc,Shrooms
GBA Boo Lake,1:36.792,150cc,Shrooms
GBA Boo Lake,1:38.001,150cc,Shrooms
GBA Boo Lake,1:38.337,150cc,Shrooms
GBA Boo Lake,1:39.231,150cc,Shrooms
GBA Boo Lake,1:39.495,150cc,Shrooms
GBA Boo Lake,1:40.400,150cc,Shrooms
GBA Boo Lake,1:40.756,150cc,Shrooms
3DS Rock Rock Mountain,2:16.883,150cc,Shrooms
3DS Rock Rock Mountain,2:16.983,150cc,Shrooms
3DS Rock Rock Mountain,2:17.176,150cc,Shrooms
3DS Rock Rock Mountain,2:18.221,150cc,Shrooms
3DS Rock Rock Mountain,2:19.272,150cc,Shrooms
3DS Rock Rock Mountain,2:19.372,150cc,Shrooms
Wii Maple Treeway,2:28.824,150cc,Shrooms
Wii Maple Treeway,2:29.240,150cc,Shrooms
Wii Maple Treeway,2:29.401,150cc,Shrooms
Wii Maple Treeway,2:30.620,150cc,Shrooms
Wii Maple Treeway,2:31.096,150cc,Shrooms
Wii Maple Treeway,2:32.344,150cc,Shrooms
Wii Maple Treeway,2:32.698,150cc,Shrooms
Tour Berlin Byways,2:03.071,150cc,Shrooms
Tour Berlin Byways,2:04.013,150cc,Shrooms
Tour Berlin Byways,2:05.088,150cc,Shrooms
Tour Berlin Byways,2:05.446,150cc,Shrooms
Tour Berlin Byways,2:06.286,150cc,Shrooms
Tour Berlin Byways,2:06.489,150cc,Shrooms
Tour Berlin Byways,2:07.179,150cc,Shrooms
Tour Berlin Byways,2:10.180,150cc,Shrooms
Tour Berlin Byways,2:11.212,150cc,Shrooms
Tour Berlin Byways,2:12.644,150cc,Shrooms
DS Peach Gardens,2:08.888,150cc,Shrooms
DS Peach Gardens,2:09.810,150cc,Shrooms
DS Peach Gardens,2:11.076,150cc,Shrooms
DS Peach Gardens,2:11.879,150cc,Shrooms
DS Peach Gardens,2:12.486,150cc,Shrooms
DS Peach Gardens,2:12.586,150cc,Shrooms
DS Peach Gardens,2:13.443,150cc,Shrooms
DS Peach Gardens,2:14.818,150cc,Shrooms
Merry Mountain,1:58.205,150cc,Shrooms
Merry Mountain,2:01.615,150cc,Shrooms
Merry Mountain,2:02.331,150cc,Shrooms
Merry Mountain,2:03.991,150cc,Shrooms
Merry Mountain,2:05.299,150cc,Shrooms
Merry Mountain,2:05.469,150cc,Shrooms
Merry Mountain,2:06.620,150cc,Shrooms
Merry Mountain,2:08.016,150cc,Shrooms
Merry Mountain,2:08.559,150cc,Shrooms
Merry Mountain,2:08.846,150cc,Shrooms
Merry Mountain,2:08.961,150cc,Shrooms
Merry Mountain,2:09.143,150cc,Shrooms
Merry Mountain,2:10.628,150cc,Shrooms
Merry Mountain,2:10.812,150cc,Shrooms
3DS Rainbow Road,1:46.775,150cc,Shrooms
3DS Rainbow Road,1:47.050,150cc,Shrooms
3DS Rainbow Road,1:47.150,150cc,Shrooms
3DS Rainbow Road,1:47.339,150cc,Shrooms
3DS Rainbow Road,1:48.573,150cc,Shrooms
3DS Rainbow Road,1:48.673,150cc,Shrooms
3DS Rainbow Road,1:51.245,150cc,Shrooms
3DS Rainbow Road,1:51.478,150cc,Shrooms
Tour Amsterdam Drift,1:43.028,150cc,Shrooms
Tour Amsterdam Drift,1:44.280,150cc,Shrooms
Tour Amsterdam Drift,1:45.333,150cc,Shrooms
Tour Amsterdam Drift,1:45.531,150cc,Shrooms
Tour Amsterdam Drift,1:49.040,150cc,Shrooms
Tour Amsterdam Drift,1:50.956,150cc,Shrooms
Tour Amsterdam Drift,1:53.767,150cc,Shrooms
Tour Amsterdam Drift,1:54.595,150cc,Shrooms
Tour Amsterdam Drift,1:54.825,150cc,Shrooms
Tour Amsterdam Drift,1:54.925,150cc,Shrooms
Tour Amsterdam Drift,1:55.457,150cc,Shrooms
GBA Riverside Park,1:32.696,150cc,Shrooms
GBA Riverside Park,1:36.056,150cc,Shrooms
GBA Riverside Park,1:36.156,150cc,Shrooms
GBA Riverside Park,1:38.774,150cc,Shrooms
GBA Riverside Park,1:39.086,150cc,Shrooms
GBA Riverside Park,1:39.643,150cc,Shrooms
GBA Riverside Park,1:40.231,150cc,Shrooms
GBA Riverside Park,1:41.141,150cc,Shrooms
GBA Riverside Park,1:41.917,150cc,Shrooms
Wii DK Summit,2:03.526,150cc,Shrooms
Wii DK Summit,2:03.732,150cc,Shrooms
Wii DK Summit,2:04.532,150cc,Shrooms
Wii DK Summit,2:04.930,150cc,Shrooms
Wii DK Summit,2:06.678,150cc,Shrooms
Wii DK Summit,2:08.291,150cc,Shrooms
Wii DK Summit,2:08.391,150cc,Shrooms
Wii DK Summit,2:08.491,150cc,Shrooms
Wii DK Summit,2:09.222,150cc,Shrooms
Yoshi's Island,2:07.154,150cc,Shrooms
Yoshi's Island,2:07.272,150cc,Shrooms
Yoshi's Island,2:08.524,150cc,Shrooms
Yoshi's Island,2:09.742,150cc,Shrooms
Yoshi's Island,2:10.139,150cc,Shrooms
Yoshi's Island,2:11.823,150cc,Shrooms
Tour Bangkok Rush,1:45.376,150cc,Shrooms
Tour Bangkok Rush,1:45.928,150cc,Shrooms
Tour Bangkok Rush,1:46.075,150cc,Shrooms
Tour Bangkok Rush,1:48.576,150cc,Shrooms
Tour Bangkok Rush,1:49.287,150cc,Shrooms
Tour Bangkok Rush,1:49.470,150cc,Shrooms
Tour Bangkok Rush,1:50.425,150cc,Shrooms
Tour Bangkok Rush,1:51.568,150cc,Shrooms
Tour Bangkok Rush,1:52.732,150cc,Shrooms
Tour Bangkok Rush,1:54.054,150cc,Shrooms
Tour Bangkok Rush,1:54.452,150cc,Shrooms
Tour Bangkok Rush,1:54.741,150cc,Shrooms
Tour Bangkok Rush,1:55.971,150cc,Shrooms
Tour Bangkok Rush,1:56.578,150cc,Shrooms
DS Mario Circuit,1:45.245,150cc,Shrooms
DS Mario Circuit,1:45.889,150cc,Shrooms
DS Mario Circuit,1:46.220,150cc,Shrooms
DS Mario Circuit,1:46.880,150cc,Shrooms
DS Mario Circuit,1:47.794,150cc,Shrooms
DS Mario Circuit,1:48.838,150cc,Shrooms
DS Mario Circuit,1:49.016,150cc,Shrooms
DS Mario Circuit,1:49.237,150cc,Shrooms
DS Mario Circuit,1:49.617,150cc,Shrooms
DS Mario Circuit,1:51.293,150cc,Shrooms
GCN Waluigi Stadium,2:00.979,150cc,Shrooms
GCN Waluigi Stadium,2:01.685,150cc,Shrooms
GCN Waluigi Stadium,2:02.550,150cc,Shrooms
GCN Waluigi Stadium,2:03.459,150cc,Shrooms
GCN Waluigi Stadium,2:05.250,150cc,Shrooms
GCN Waluigi Stadium,2:06.393,150cc,Shrooms
GCN Waluigi Stadium,2:06.567,150cc,Shrooms
GCN Waluigi Stadium,2:07.543,150cc,Shrooms
GCN Waluigi Stadium,2:07.643,150cc,Shrooms
GCN Waluigi Stadium,2:09.445,150cc,Shrooms
GCN Waluigi Stadium,2:10.588,150cc,Shrooms
GCN Waluigi Stadium,2:10.844,150cc,Shrooms
Tour Singapore Speedway,1:59.518,150cc,Shrooms
Tour Singapore Speedway,2:00.161,150cc,Shrooms
Tour Singapore Speedway,2:01.997,150cc,Shrooms
Tour Singapore Speedway,2:02.248,150cc,Shrooms
Tour Singapore Speedway,2:03.431,150cc,Shrooms
Tour Singapore Speedway,2:05.665,150cc,Shrooms
Tour Singapore Speedway,2:07.475,150cc,Shrooms
Tour Singapore Speedway,2:07.889,150cc,Shrooms
Tour Singapore Speedway,2:11.131,150cc,Shrooms
Tour Singapore Speedway,2:11.231,150cc,Shrooms
Tour Singapore Speedway,2:11.635,150cc,Shrooms
Tour Singapore Speedway,2:12.707,150cc,Shrooms
Tour Singapore Speedway,2:13.499,150cc,Shrooms
Tour Singapore Speedway,2:15.413,150cc,Shrooms
Tour Athens Dash,1:42.774,150cc,Shrooms
Tour Athens Dash,1:42.928,150cc,Shrooms
Tour Athens Dash,1:43.555,150cc,Shrooms
Tour Athens Dash,1:44.151,150cc,Shrooms
Tour Athens Dash,1:47.371,150cc,Shrooms
Tour Athens Dash,1:49.322,150cc,Shrooms
Tour Athens Dash,1:54.772,150cc,Shrooms
Tour Athens Dash,1:54.890,150cc,Shrooms
Tour Athens Dash,1:56.626,150cc,Shrooms
Tour Athens Dash,1:56.901,150cc,Shrooms
GCN Daisy Cruiser,1:39.564,150cc,Shrooms
GCN Daisy Cruiser,1:40.280,150cc,Shrooms
GCN Daisy Cruiser,1:40.578,150cc,Shrooms
GCN Daisy Cruiser,1:41.046,150cc,Shrooms
GCN Daisy Cruiser,1:41.146,150cc,Shrooms
GCN Daisy Cruiser,1:43.403,150cc,Shrooms
GCN Daisy Cruiser,1:43.804,150cc,Shrooms
GCN Daisy Cruiser,1:47.251,150cc,Shrooms
GCN Daisy Cruiser,1:48.029,150cc,Shrooms
GCN Daisy Cruiser,1:48.852,150cc,Shrooms
GCN Daisy Cruiser,1:49.436,150cc,Shrooms
GCN Daisy Cruiser,1:49.709,150cc,Shrooms
Wii Moonview Highway,1:51.243,150cc,Shrooms
Wii Moonview Highway,1:54.294,150cc,Shrooms
Wii Moonview Highway,1:56.561,150cc,Shrooms
Wii Moonview Highway,1:58.533,150cc,Shrooms
Wii Moonview Highway,1:59.134,150cc,Shrooms
Wii Moonview Highway,1:59.912,150cc,Shrooms
Wii Moonview Highway,2:01.746,150cc,Shrooms
Wii Moonview Highway,2:02.187,150cc,Shrooms
Wii Moonview Highway,2:03.058,150cc,Shrooms
Wii Moonview Highway,2:03.951,150cc,Shrooms
Wii Moonview Highway,2:05.343,150cc,Shrooms
Wii Moonview Highway,2:06.111,150cc,Shrooms
Wii Moonview Highway,2:06.612,150cc,Shrooms
Wii Moonview Highway,2:07.217,150cc,Shrooms
Squeaky Clean Sprint,2:07.553,150cc,Shrooms
Squeaky Clean Sprint,2:07.653,150cc,Shrooms
Squeaky Clean Sprint,2:08.794,150cc,Shrooms
Squeaky Clean Sprint,2:10.403,150cc,Shrooms
Squeaky Clean Sprint,2:11.081,150cc,Shrooms
Squeaky Clean Sprint,2:11.275,150cc,Shrooms
Tour Los Angeles Laps,1:53.461,150cc,Shrooms
Tour Los Angeles Laps,1:53.967,150cc,Shrooms
Tour Los Angeles Laps,1:54.402,150cc,Shrooms
Tour Los Angeles Laps,1:54.508,150cc,Shrooms
Tour Los Angeles Laps,1:55.359,150cc,Shrooms
Tour Los Angeles Laps,1:56.118,150cc,Shrooms
Tour Los Angeles Laps,1:56.228,150cc,Shrooms
Tour Los Angeles Laps,1:56.478,150cc,Shrooms
Tour Los Angeles Laps,1:56.724,150cc,Shrooms
Tour Los Angeles Laps,1:57.312,150cc,Shrooms
Tour Los Angeles Laps,1:57.412,150cc,Shrooms
Tour Los Angeles Laps,1:58.946,150cc,Shrooms
GBA Sunset Wilds,1:44.152,150cc,Shrooms
GBA Sunset Wilds,1:44.640,150cc,Shrooms
GBA Sunset Wilds,1:46.049,150cc,Shrooms
GBA Sunset Wilds,1:46.664,150cc,Shrooms
GBA Sunset Wilds,1:46.764,150cc,Shrooms
GBA Sunset Wilds,1:47.648,150cc,Shrooms
GBA Sunset Wilds,1:47.748,150cc,Shrooms
GBA Sunset Wilds,1:47.848,150cc,Shrooms
GBA Sunset Wilds,1:48.583,150cc,Shrooms
GBA Sunset Wilds,1:48.899,150cc,Shrooms
GBA Sunset Wilds,1:49.414,150cc,Shrooms
GBA Sunset Wilds,1:50.076,150cc,Shrooms
Wii Koopa Cape,2:06.463,150cc,Shrooms
Wii Koopa Cape,2:08.060,150cc,Shrooms
Wii Koopa Cape,2:08.897,150cc,Shrooms
Wii Koopa Cape,2:10.187,150cc,Shrooms
Wii Koopa Cape,2:10.287,150cc,Shrooms
Wii Koopa Cape,2:10.625,150cc,Shrooms
Wii Koopa Cape,2:11.344,150cc,Shrooms
Wii Koopa Cape,2:11.771,150cc,Shrooms
Wii Koopa Cape,2:12.055,150cc,Shrooms
Wii Koopa Cape,2:12.554,150cc,Shrooms
Wii Koopa Cape,2:13.893,150cc,Shrooms
Wii Koopa Cape,2:15.276,150cc,Shrooms
Wii Koopa Cape,2:15.835,150cc,Shrooms
Tour Vancouver Velocity,2:05.205,150cc,Shrooms
Tour Vancouver Velocity,2:08.171,150cc,Shrooms
Tour Vancouver Velocity,2:09.678,150cc,Shrooms
Tour Vancouver Velocity,2:10.227,150cc,Shrooms
Tour Vancouver Velocity,2:10.674,150cc,Shrooms
Tour Rome Avanti,1:48.227,150cc,Shrooms
Tour Rome Avanti,1:48.345,150cc,Shrooms
Tour Rome Avanti,1:48.680,150cc,Shrooms
Tour Rome Avanti,1:48.859,150cc,Shrooms
Tour Rome Avanti,1:49.132,150cc,Shrooms
Tour Rome Avanti,1:49.292,150cc,Shrooms
Tour Rome Avanti,1:51.894,150cc,Shrooms
Tour Rome Avanti,1:53.377,150cc,Shrooms
Tour Rome Avanti,1:54.154,150cc,Shrooms
GCN DK Mountain,2:19.099,150cc,Shrooms
GCN DK Mountain,2:20.235,150cc,Shrooms
GCN DK Mountain,2:20.755,150cc,Shrooms
GCN DK Mountain,2:21.115,150cc,Shrooms
GCN DK Mountain,2:21.908,150cc,Shrooms
GCN DK Mountain,2:22.837,150cc,Shrooms
GCN DK Mountain,2:24.744,150cc,Shrooms
GCN DK Mountain,2:24.844,150cc,Shrooms
GCN DK Mountain,2:26.513,150cc,Shrooms
GCN DK Mountain,2:26.613,150cc,Shrooms
GCN DK Mountain,2:28.191,150cc,Shrooms
GCN DK Mountain,2:28.291,150cc,Shrooms
Wii Daisy Circuit,1:52.293,150cc,Shrooms
Wii Daisy Circuit,1:53.069,150cc,Shrooms
Wii Daisy Circuit,1:53.750,150cc,Shrooms
Wii Daisy Circuit,1:56.355,150cc,Shrooms
Wii Daisy Circuit,1:59.104,150cc,Shrooms
Wii Daisy Circuit,2:03.810,150cc,Shrooms
Wii Daisy Circuit,2:04.676,150cc,Shrooms
Wii Daisy Circuit,2:04.776,150cc,Shrooms
Wii Daisy Circuit,2:06.510,150cc,Shrooms
Piranha Plant Cove,2:04.755,150cc,Shrooms
Piranha Plant Cove,2:07.848,150cc,Shrooms
Piranha Plant Cove,2:09.010,150cc,Shrooms
Piranha Plant Cove,2:11.890,150cc,Shrooms
Piranha Plant Cove,2:11.994,150cc,Shrooms
Piranha Plant Cove,2:12.094,150cc,Shrooms
Piranha Plant Cove,2:15.831,150cc,Shrooms
Piranha Plant Cove,2:16.244,150cc,Shrooms
Piranha Plant Cove,2:16.547,150cc,Shrooms
Piranha Plant Cove,2:19.363,150cc,Shrooms
Piranha Plant Cove,2:20.573,150cc,Shrooms
Piranha Plant Cove,2:21.906,150cc,Shrooms
Piranha Plant Cove,2:23.179,150cc,Shrooms
Tour Madrid Drive,2:00.587,150cc,Shrooms
Tour Madrid Drive,2:02.649,150cc,Shrooms
Tour Madrid Drive,2:02.846,150cc,Shrooms
Tour Madrid Drive,2:03.149,150cc,Shrooms
Tour Madrid Drive,2:03.355,150cc,Shrooms
Tour Madrid Drive,2:04.359,150cc,Shrooms
Tour Madrid Drive,2:04.459,150cc,Shrooms
Tour Madrid Drive,2:04.792,150cc,Shrooms
Tour Madrid Drive,2:05.258,150cc,Shrooms
3DS Rosalina's Ice World,1:58.872,150cc,Shrooms
3DS Rosalina's Ice World,1:59.592,150cc,Shrooms
3DS Rosalina's Ice World,1:59.873,150cc,Shrooms
3DS Rosalina's Ice World,2:01.044,150cc,Shrooms
3DS Rosalina's Ice World,2:01.188,150cc,Shrooms
3DS Rosalina's Ice World,2:01.288,150cc,Shrooms
3DS Rosalina's Ice World,2:05.336,150cc,Shrooms
3DS Rosalina's Ice World,2:06.237,150cc,Shrooms
3DS Rosalina's Ice World,2:06.344,150cc,Shrooms
3DS Rosalina's Ice World,2:07.198,150cc,Shrooms
3DS Rosalina's Ice World,2:07.298,150cc,Shrooms
3DS Rosalina's Ice World,2:07.398,150cc,Shrooms
3DS Rosalina's Ice World,2:09.005,150cc,Shrooms
SNES Bowser Castle 3,1:47.594,150cc,Shrooms
SNES Bowser Castle 3,1:48.296,150cc,Shrooms
SNES Bowser Castle 3,1:48.531,150cc,Shrooms
SNES Bowser Castle 3,1:48.631,150cc,Shrooms
SNES Bowser Castle 3,1:49.668,150cc,Shrooms
SNES Bowser Castle 3,1:50.918,150cc,Shrooms
SNES Bowser Castle 3,1:52.795,150cc,Shrooms
Wii Rainbow Road,2:40.727,150cc,Shrooms
Wii Rainbow Road,2:41.786,150cc,Shrooms
Wii Rainbow Road,2:42.503,150cc,Shrooms
Wii Rainbow Road,2:43.697,150cc,Shrooms
Wii Rainbow Road,2:44.510,150cc,Shrooms
Wii Rainbow Road,2:45.334,150cc,Shrooms
Wii Rainbow Road,2:45.798,150cc,Shrooms
Wii Rainbow Road,2:46.019,150cc,Shrooms
Wii Rainbow Road,2:47.395,150cc,Shrooms
Wii Rainbow Road,2:48.339,150cc,Shrooms
Wii Rainbow Road,2:49.688,150cc,Shrooms
Wii Rainbow Road,2:52.845,150cc,Shrooms
Wii Rainbow Road,2:54.233,150cc,Shrooms
Mario Kart Stadium,1:47.176,150cc,NITA
Mario Kart Stadium,1:47.438,150cc,NITA
Mario Kart Stadium,1:48.636,150cc,NITA
Mario Kart Stadium,1:50.044,150cc,NITA
Mario Kart Stadium,1:50.160,150cc,NITA
Mario Kart Stadium,1:50.356,150cc,NITA
Mario Kart Stadium,1:52.161,150cc,NITA
Mario Kart Stadium,1:52.593,150cc,NITA
Mario Kart Stadium,1:53.259,150cc,NITA
Mario Kart Stadium,1:53.916,150cc,NITA
Mario Kart Stadium,1:54.016,150cc,NITA
Water Park,1:50.402,150cc,NITA
Water Park,1:50.502,150cc,NITA
Water Park,1:51.145,150cc,NITA
Water Park,1:51.986,150cc,NITA
Water Park,1:53.755,150cc,NITA
Sweet Sweet Canyon,2:00.429,150cc,NITA
Sweet Sweet Canyon,2:01.464,150cc,NITA
Sweet Sweet Canyon,2:01.564,150cc,NITA
Sweet Sweet Canyon,2:03.471,150cc,NITA
Sweet Sweet Canyon,2:04.561,150cc,NITA
Sweet Sweet Canyon,2:04.952,150cc,NITA
Sweet Sweet Canyon,2:08.964,150cc,NITA
Sweet Sweet Canyon,2:12.271,150cc,NITA
Sweet Sweet Canyon,2:17.150,150cc,NITA
Sweet Sweet Canyon,2:17.373,150cc,NITA
Sweet Sweet Canyon,2:17.671,150cc,NITA
Sweet Sweet Canyon,2:22.519,150cc,NITA
Sweet Sweet Canyon,2:24.294,150cc,NITA
Thwomp Ruins,2:03.889,150cc,NITA
Thwomp Ruins,2:05.180,150cc,NITA
Thwomp Ruins,2:06.152,150cc,NITA
Thwomp Ruins,2:07.713,150cc,NITA
Thwomp Ruins,2:08.502,150cc,NITA
Thwomp Ruins,2:09.010,150cc,NITA
Mario Circuit,2:00.378,150cc,NITA
Mario Circuit,2:00.478,150cc,NITA
Mario Circuit,2:01.017,150cc,NITA
Mario Circuit,2:01.584,150cc,NITA
Mario Circuit,2:03.031,150cc,NITA
Toad Harbor,2:15.281,150cc,NITA
Toad Harbor,2:15.646,150cc,NITA
Toad Harbor,2:16.977,150cc,NITA
Toad Harbor,2:17.310,150cc,NITA
Toad Harbor,2:17.495,150cc,NITA
Toad Harbor,2:17.772,150cc,NITA
Toad Harbor,2:18.517,150cc,NITA
Toad Harbor,2:20.517,150cc,NITA
Toad Harbor,2:21.640,150cc,NITA
Toad Harbor,2:22.120,150cc,NITA
Toad Harbor,2:25.632,150cc,NITA
Twisted Mansion,2:04.983,150cc,NITA
Twisted Mansion,2:05.609,150cc,NITA
Twisted Mansion,2:08.489,150cc,NITA
Twisted Mansion,2:08.911,150cc,NITA
Twisted Mansion,2:10.006,150cc,NITA
Twisted Mansion,2:10.640,150cc,NITA
Twisted Mansion,2:11.245,150cc,NITA
Twisted Mansion,2:12.461,150cc,NITA
Twisted Mansion,2:13.175,150cc,NITA
Twisted Mansion,2:13.275,150cc,NITA
Twisted Mansion,2:13.432,150cc,NITA
Twisted Mansion,2:14.544,150cc,NITA
Shy Guy Falls,2:07.744,150cc,NITA
Shy Guy Falls,2:08.451,150cc,NITA
Shy Guy Falls,2:08.551,150cc,NITA
Shy Guy Falls,2:09.501,150cc,NITA
Shy Guy Falls,2:11.315,150cc,NITA
Shy Guy Falls,2:12.087,150cc,NITA
Shy Guy Falls,2:14.567,150cc,NITA
Shy Guy Falls,2:14.716,150cc,NITA
Shy Guy Falls,2:14.868,150cc,NITA
Sunshine Airport,2:10.757,150cc,NITA
Sunshine Airport,2:14.168,150cc,NITA
Sunshine Airport,2:14.791,150cc,NITA
Sunshine Airport,2:15.979,150cc,NITA
Sunshine Airport,2:16.382,150cc,NITA
Sunshine Airport,2:17.071,150cc,NITA
Sunshine Airport,2:19.345,150cc,NITA
Sunshine Airport,2:20.658,150cc,NITA
Dolphin Shoals,2:01.955,150cc,NITA
Dolphin Shoals,2:02.761,150cc,NITA
Dolphin Shoals,2:03.233,150cc,NITA
Dolphin Shoals,2:05.197,150cc,NITA
Dolphin Shoals,2:05.634,150cc,NITA
Dolphin Shoals,2:06.081,150cc,NITA
Dolphin Shoals,2:06.181,150cc,NITA
Dolphin Shoals,2:07.464,150cc,NITA
Dolphin Shoals,2:08.142,150cc,NITA
Dolphin Shoals,2:08.549,150cc,NITA
Dolphin Shoals,2:09.585,150cc,NITA
Electrodrome,2:08.693,150cc,NITA
Electrodrome,2:09.532,150cc,NITA
Electrodrome,2:09.632,150cc,NITA
Electrodrome,2:09.732,150cc,NITA
Electrodrome,2:09.911,150cc,NITA
Electrodrome,2:10.011,150cc,NITA
Electrodrome,2:10.646,150cc,NITA
Electrodrome,2:11.698,150cc,NITA
Electrodrome,2:12.079,150cc,NITA
Electrodrome,2:12.179,150cc,NITA
Electrodrome,2:15.504,150cc,NITA
Electrodrome,2:15.986,150cc,NITA
Mount Wario,1:55.161,150cc,NITA
